field,ra,dec,glon,glat
vphas_0378,273.205479452,-12.5806451613,17.34072615090828,2.656397716201456
vphas_0379,274.191780822,-12.5806451613,17.79954071064116,1.809963939939771
vphas_0380,275.178082192,-12.5806451613,18.25474917174871,0.961702359602161
vphas_0381,276.164383562,-12.5806451613,18.70654746588583,0.111680351398872
vphas_0382,277.150684932,-12.5806451613,19.15512915025286,-0.740036554401586
vphas_0383,278.136986301,-12.5806451613,19.6006856502858,-1.593384572872662
vphas_0384,279.123287671,-12.5806451613,20.04340650657625,-2.448301571172512
vphas_0385,280.109589041,-12.5806451613,20.48347961963535,-3.304726969423413
vphas_0386,281.095890411,-12.5806451613,20.92109150197044,-4.16260165281126
vphas_0387,282.082191781,-12.5806451613,21.35642753117625,-5.021867881708042
vphas_0388,104.835164835,-13.5483870968,225.90207251016466,-4.415734433251566
vphas_0389,105.824175824,-13.5483870968,226.3390559443287,-3.558744006578325
vphas_0390,106.813186813,-13.5483870968,226.77869388124023,-2.703314897302976
vphas_0391,107.802197802,-13.5483870968,227.22117050880968,-1.849507419699977
vphas_0392,108.791208791,-13.5483870968,227.6666714886317,-0.997383449787606
vphas_0393,109.78021978,-13.5483870968,228.11538419614104,-0.147006516526592
vphas_0394,110.769230769,-13.5483870968,228.5674979576971,0.701558104321001
vphas_0395,111.758241758,-13.5483870968,229.02320428497774,1.548243293463316
vphas_0396,112.747252747,-13.5483870968,229.48269710700959,2.39297998827
vphas_0397,113.736263736,-13.5483870968,229.94617300010734,3.235697079671616
vphas_0398,114.725274725,-13.5483870968,230.4138314159366,4.076321305553767
vphas_0399,115.714285714,-13.5483870968,230.88587490785676,4.914777140431395
vphas_0400,270.0,-13.5483870968,14.97573525508141,4.918730658564336
vphas_0401,270.989010989,-13.5483870968,15.44779993682545,4.08028524464854
vphas_0402,271.978021978,-13.5483870968,15.91547857840622,3.239671077584302
vphas_0403,272.967032967,-13.5483870968,16.3789737483619,2.396963693811277
vphas_0404,273.956043956,-13.5483870968,16.83848491247238,1.552236365868059
vphas_0405,274.945054945,-13.5483870968,17.29420866009394,0.705560212736375
vphas_0406,275.934065934,-13.5483870968,17.74633893221372,-0.14299569353611
vphas_0407,276.923076923,-13.5483870968,18.1950672513796,-0.993364224719003
vphas_0408,277.912087912,-13.5483870968,18.64058295372024,-1.845480096575629
vphas_0409,278.901098901,-13.5483870968,19.08307342332707,-2.699279772120394
vphas_0410,279.89010989,-13.5483870968,19.52272432932476,-3.554701367746882
vphas_0411,280.879120879,-13.5483870968,19.95971986601229,-4.411684562017371
vphas_0412,105.414364641,-14.5161290323,227.022593529308,-4.352216568917348
vphas_0413,106.408839779,-14.5161290323,227.46106349280305,-3.494607829760534
vphas_0414,107.403314917,-14.5161290323,227.90246449675897,-2.638704000782922
vphas_0415,108.397790055,-14.5161290323,228.34698018246465,-1.78456777669705
vphas_0416,109.392265193,-14.5161290323,228.79479585431665,-0.932263560838125
vphas_0417,110.386740331,-14.5161290323,229.246098710805,-0.081857558366618
vphas_0418,111.38121547,-14.5161290323,229.70107807270412,0.766582128524481
vphas_0419,112.375690608,-14.5161290323,230.159925606028,1.612985398083022
vphas_0420,113.370165746,-14.5161290323,230.62283554687326,2.457280051743959
vphas_0421,114.364640884,-14.5161290323,231.0900049191944,3.29939168488458
vphas_0422,115.359116022,-14.5161290323,231.56163375249295,4.139243578189355
vphas_0423,116.35359116,-14.5161290323,232.03792529675215,4.976756584300417
vphas_0424,269.502762431,-14.5161290323,13.89201474102981,4.86118671429068
vphas_0425,270.497237569,-14.5161290323,14.36764985240392,4.023345758914239
vphas_0426,271.491712707,-14.5161290323,14.83865053377146,3.183177000317688
vphas_0427,272.486187845,-14.5161290323,15.30521957745698,2.340759243500361
vphas_0428,273.480662983,-14.5161290323,15.76755658486293,1.496168881317004
vphas_0429,274.475138122,-14.5161290323,16.22585818217892,0.6494800064298
vphas_0430,275.46961326,-14.5161290323,16.68031823609835,-0.199235476312741
vphas_0431,276.464088398,-14.5161290323,17.13112807651946,-1.049907749642985
vphas_0432,277.458563536,-14.5161290323,17.57847671715586,-1.90246897856035
vphas_0433,278.453038674,-14.5161290323,18.02255108117844,-2.756853212499973
vphas_0434,279.447513812,-14.5161290323,18.46353622937647,-3.612996289679404
vphas_0435,280.44198895,-14.5161290323,18.90161559162042,-4.470835744275271
vphas_0436,105.0,-15.4838709677,227.70780062993384,-5.146215047260715
vphas_0437,106.0,-15.4838709677,228.1447960982183,-4.286531071671838
vphas_0438,107.0,-15.4838709677,228.58481920761247,-3.428634481127269
vphas_0439,108.0,-15.4838709677,229.02805123223473,-2.572588772005945
vphas_0440,109.0,-15.4838709677,229.47467506935695,-1.718459203795999
vphas_0441,110.0,-15.4838709677,229.92487546364987,-0.866312891474076
vphas_0442,111.0,-15.4838709677,230.3788392276664,-0.016218900728325
vphas_0443,112.0,-15.4838709677,230.83675545885566,0.831751653787115
vphas_0444,113.0,-15.4838709677,231.29881575334284,1.677525506977792
vphas_0445,114.0,-15.4838709677,231.76521441664335,2.521027138427136
vphas_0446,115.0,-15.4838709677,232.2361486714186,3.362178663919561
vphas_0447,116.0,-15.4838709677,232.71181886231324,4.200899723181748
vphas_0448,117.0,-15.4838709677,233.19242865784383,5.0371073636563
vphas_0449,269.0,-15.4838709677,12.80700477734169,4.802354513578076
vphas_0450,270.0,-15.4838709677,13.28620554663554,3.965431954801736
vphas_0451,271.0,-15.4838709677,13.76052429861841,3.126019559395877
vphas_0452,272.0,-15.4838709677,14.23016374742771,2.284199539391095
vphas_0453,273.0,-15.4838709677,14.69532333976624,1.440051547610267
vphas_0454,274.0,-15.4838709677,15.15619945762678,0.593652792760942
vphas_0455,275.0,-15.4838709677,15.61298562394918,-0.254921849387136
vphas_0456,276.0,-15.4838709677,16.06587271120113,-1.105599728555089
vphas_0457,277.0,-15.4838709677,16.51504915294008,-1.958310316049078
vphas_0458,278.0,-15.4838709677,16.96070115848203,-2.812985104210442
vphas_0459,279.0,-15.4838709677,17.40301293086458,-3.669557509031694
vphas_0460,280.0,-15.4838709677,17.84216688835505,-4.527962775752173
vphas_0461,105.586592179,-16.4516129032,228.83031015677724,-5.078807501905401
vphas_0462,106.592178771,-16.4516129032,229.26864710195815,-4.219025536172628
vphas_0463,107.597765363,-16.4516129032,229.71029158417147,-3.361176743302048
vphas_0464,108.603351955,-16.4516129032,230.155423741483,-2.505327224738569
vphas_0465,109.608938547,-16.4516129032,230.60422552439198,-1.651544989548509
vphas_0466,110.61452514,-16.4516129032,231.05688090885306,-0.799900047804249
vphas_0467,111.620111732,-16.4516129032,231.5135761031095,0.049535488793809
vphas_0468,112.625698324,-16.4516129032,231.97449975531273,0.896687311581408
vphas_0469,113.631284916,-16.4516129032,232.43984315307264,1.741478807767567
vphas_0470,114.636871508,-16.4516129032,232.90980042176378,2.583830953980964
vphas_0471,115.642458101,-16.4516129032,233.38456871938183,3.423662206101952
vphas_0472,116.648044693,-16.4516129032,233.86434842549798,4.260888381052385
vphas_0473,117.653631285,-16.4516129032,234.34934333127356,5.095422542897975
vphas_0474,268.491620112,-16.4516129032,11.72075914225974,4.741974769231693
vphas_0475,269.497206704,-16.4516129032,12.20351806967168,3.906288591024536
vphas_0476,270.502793296,-16.4516129032,12.68114861820701,3.067947598867705
vphas_0477,271.508379888,-16.4516129032,13.15385311027587,2.227037546671679
vphas_0478,272.51396648,-16.4516129032,13.62183053700441,1.383641483896319
vphas_0479,273.519553073,-16.4516129032,14.08527674745049,0.537839871885888
vphas_0480,274.525139665,-16.4516129032,14.54438463912274,-0.310289299553684
vphas_0481,275.530726257,-16.4516129032,14.99934435660358,-1.160670407788903
vphas_0482,276.536312849,-16.4516129032,15.45034348903286,-2.013230088211839
vphas_0483,277.541899441,-16.4516129032,15.89756727341834,-2.867897132751083
vphas_0484,278.547486034,-16.4516129032,16.34119880154856,-3.724602391676953
vphas_0485,279.553072626,-16.4516129032,16.78141922850672,-4.583278674250904
vphas_0486,106.179775281,-17.4193548387,229.95436624728285,-5.009598016936512
vphas_0487,107.191011236,-17.4193548387,230.39411341625362,-4.150056553628105
vphas_0488,108.202247191,-17.4193548387,230.8374486395654,-3.292596329194339
vphas_0489,109.213483146,-17.4193548387,231.28455071741658,-2.437286235537146
vphas_0490,110.224719101,-17.4193548387,231.73560044477355,-1.58419721567812
vphas_0491,111.235955056,-17.4193548387,232.1907808109497,-0.733402359833682
vphas_0492,112.247191011,-17.4193548387,232.65027719505014,0.115022995368584
vphas_0493,113.258426966,-17.4193548387,233.11427755740655,0.961001164372149
vphas_0494,114.269662921,-17.4193548387,233.58297262705887,1.804452006713978
vphas_0495,115.280898876,-17.4193548387,234.05655608527064,2.645292817430513
vphas_0496,116.292134831,-17.4193548387,234.5352247449941,3.483438213694619
vphas_0497,117.303370787,-17.4193548387,235.01917872660255,4.318800018357699
vphas_0498,118.314606742,-17.4193548387,235.50862162677083,5.151287135302556
vphas_0499,267.97752809,-17.4193548387,10.63333549109731,4.679782796020032
vphas_0500,268.988764045,-17.4193548387,11.11964200727432,3.84565491644894
vphas_0501,270.0,-17.4193548387,11.60057544256445,3.008704348632664
vphas_0502,271.011235955,-17.4193548387,12.07633740268202,2.169020518796368
vphas_0503,272.02247191,-17.4193548387,12.54712611184903,1.32669000596068
vphas_0504,273.033707865,-17.4193548387,13.01313658615273,0.481796660966673
vphas_0505,274.04494382,-17.4193548387,13.4745608112093,-0.365578278480923
vphas_0506,275.056179775,-17.4193548387,13.93158792393956,-1.215356076605833
vphas_0507,276.06741573,-17.4193548387,14.38440439833833,-2.067460392035218
vphas_0508,277.078651685,-17.4193548387,14.83319423519381,-2.921817173802179
vphas_0509,278.08988764,-17.4193548387,15.27813915578395,-3.778354560719011
vphas_0510,279.101123596,-17.4193548387,15.71941880007956,-4.637002784811468
vphas_0511,106.779661017,-18.3870967742,231.07993429087173,-4.938947103117131
vphas_0512,107.796610169,-18.3870967742,231.52116155207958,-4.07998964699887
vphas_0513,108.813559322,-18.3870967742,231.96625753295115,-3.223263813691836
vphas_0514,109.830508475,-18.3870967742,232.41539948849487,-2.368841470950381
vphas_0515,110.847457627,-18.3870967742,232.8687668422758,-1.516796679603095
vphas_0516,111.86440678,-18.3870967742,233.3265413730476,-0.667205788936328
vphas_0517,112.881355932,-18.3870967742,233.78890739252518,0.179852456314742
vphas_0518,113.898305085,-18.3870967742,234.25605192554823,1.024296818127935
vphas_0519,114.915254237,-18.3870967742,234.72816487862204,1.866043450480354
vphas_0520,115.93220339,-18.3870967742,235.20543921127654,2.705005794274031
vphas_0521,116.949152542,-18.3870967742,235.68807109535035,3.541094455199608
vphas_0522,117.966101695,-18.3870967742,236.17626007679146,4.374217090896123
vphas_0523,267.457627119,-18.3870967742,9.54479559603642,4.615508590117533
vphas_0524,268.474576271,-18.3870967742,10.03463570944791,3.783264742405236
vphas_0525,269.491525424,-18.3870967742,10.51886014374986,2.948027489480455
vphas_0526,270.508474576,-18.3870967742,10.99766945081715,2.109890056729915
vphas_0527,271.525423729,-18.3870967742,11.47126076729194,1.26894267947761
vphas_0528,272.542372881,-18.3870967742,11.93982796736147,0.425272730178953
vphas_0529,273.559322034,-18.3870967742,12.40356182807633,-0.421035171552334
vphas_0530,274.576271186,-18.3870967742,12.86265019200995,-1.269899039501762
vphas_0531,275.593220339,-18.3870967742,13.31727814179638,-2.121239418410392
vphas_0532,276.610169492,-18.3870967742,13.76762817225513,-2.974979272606114
vphas_0533,277.627118644,-18.3870967742,14.2138803714079,-3.831043886396247
vphas_0534,278.644067797,-18.3870967742,14.65621260577645,-4.68936076778959
vphas_0535,107.386363636,-19.3548387097,232.20697943055237,-4.86722420481488
vphas_0536,108.409090909,-19.3548387097,232.6497572717341,-4.009199196787454
vphas_0537,109.431818182,-19.3548387097,233.0966841583856,-3.153558554241959
vphas_0538,110.454545455,-19.3548387097,233.54793558857088,-2.300377301848405
vphas_0539,111.477272727,-19.3548387097,234.00368939216648,-1.449732798072296
vphas_0540,112.5,-19.3548387097,234.46412590232143,-0.601704831484923
vphas_0541,113.522727273,-19.3548387097,234.92942811780756,0.24362427129584
vphas_0542,114.545454545,-19.3548387097,235.39978186463895,1.086169541722268
vphas_0543,115.568181818,-19.3548387097,235.87537595291724,1.92584326182582
vphas_0544,116.590909091,-19.3548387097,236.3564023244381,2.762554845648708
vphas_0545,117.613636364,-19.3548387097,236.84305619951604,3.596210725133754
vphas_0546,118.636363636,-19.3548387097,237.33553621527844,4.426714227197832
vphas_0547,266.931818182,-19.3548387097,8.45520559199128,4.548876921794464
vphas_0548,267.954545455,-19.3548387097,8.94856152916704,3.718846521998266
vphas_0549,268.977272727,-19.3548387097,9.43606174378045,2.885649224609054
vphas_0550,270.0,-19.3548387097,9.9179053895909,2.049382168400872
vphas_0551,271.022727273,-19.3548387097,10.39428818161545,1.210139372159732
vphas_0552,272.045454545,-19.3548387097,10.86540253593247,0.36801185412398
vphas_0553,273.068181818,-19.3548387097,11.33143771520765,-0.476912252524567
vphas_0554,274.090909091,-19.3548387097,11.79257997552421,-1.324547580543433
vphas_0555,275.113636364,-19.3548387097,12.24901272294126,-2.174811421435308
vphas_0556,276.136363636,-19.3548387097,12.70091667218942,-3.027623616883048
vphas_0557,277.159090909,-19.3548387097,13.14847001276755,-3.882906458638125
vphas_0558,278.181818182,-19.3548387097,13.59184857528134,-4.74058458340153
vphas_0559,108.0,-20.3225806452,233.33546617328983,-4.794807622793183
vphas_0560,109.028571429,-20.3225806452,233.7798651735967,-3.9380683638789
vphas_0561,110.057142857,-20.3225806452,234.22869270818452,-3.083868605066262
vphas_0562,111.085714286,-20.3225806452,234.68212229961756,-2.23228670709154
vphas_0563,112.114285714,-20.3225806452,235.14032995296216,-1.383403504196656
vphas_0564,113.142857143,-20.3225806452,235.60349431209957,-0.537302398791503
vphas_0565,114.171428571,-20.3225806452,236.07179680397937,0.3059305273112
vphas_0566,115.2,-20.3225806452,236.54542178489942,1.146206411391908
vphas_0567,116.228571429,-20.3225806452,237.02455667462212,1.983433492445706
vphas_0568,117.257142857,-20.3225806452,237.50939208929347,2.817516998383759
vphas_0569,118.285714286,-20.3225806452,238.000121968339,3.648359029462213
vphas_0570,119.314285714,-20.3225806452,238.4969436899935,4.475858429833201
vphas_0571,266.4,-20.3225806452,7.36463623348527,4.479607431396524
vphas_0572,267.428571429,-20.3225806452,7.86148606753838,3.652123441255518
vphas_0573,268.457142857,-20.3225806452,8.35224315391847,2.821296355177346
vphas_0574,269.485714286,-20.3225806452,8.83710488864963,1.987227340832752
vphas_0575,270.514285714,-20.3225806452,9.3162652246289,1.150014315696343
vphas_0576,271.542857143,-20.3225806452,9.78991479421033,0.309752063358276
vphas_0577,272.571428571,-20.3225806452,10.2582410309062,-0.533467640957262
vphas_0578,273.6,-20.3225806452,10.72142830462254,-1.37955592163885
vphas_0579,274.628571429,-20.3225806452,11.17965805572425,-2.228426685307349
vphas_0580,275.657142857,-20.3225806452,11.63310893907617,-3.07999651516269
vphas_0581,276.685714286,-20.3225806452,12.08195697313866,-3.934184568831619
vphas_0582,277.714285714,-20.3225806452,12.52637568965588,-4.790912471265595
vphas_0583,108.620689655,-21.2903225806,234.46535796854593,-4.722084434242659
vphas_0584,109.655172414,-21.2903225806,234.9114482512927,-3.866988997734837
vphas_0585,110.689655172,-21.2903225806,235.36224521045474,-3.014590617510984
vphas_0586,111.724137931,-21.2903225806,235.81792016621336,-2.164971168190327
vphas_0587,112.75862069,-21.2903225806,236.27864706045764,-1.318215131016151
vphas_0588,113.793103448,-21.2903225806,236.7446025927064,-0.4744096941723
vphas_0589,114.827586207,-21.2903225806,237.21596635079098,0.36635514351167
vphas_0590,115.862068966,-21.2903225806,237.69292093185672,1.203986458107004
vphas_0591,116.896551724,-21.2903225806,238.1756520614328,2.038388289995991
vphas_0592,117.931034483,-21.2903225806,238.66434870620242,2.869461529674649
vphas_0593,118.965517241,-21.2903225806,239.15920317515193,3.697103791906638
vphas_0594,120.0,-21.2903225806,239.66041122025618,4.521209298299981
vphas_0595,265.862068966,-21.2903225806,6.2731631575209,4.407414737219688
vphas_0596,266.896551724,-21.2903225806,6.77348043150242,3.582813511831782
vphas_0597,267.931034483,-21.2903225806,7.26747141957434,2.75469037005439
vphas_0598,268.965517241,-21.2903225806,7.7553313902692,1.923150616099802
vphas_0599,270.0,-21.2903225806,8.23725218586409,1.088296171961304
vphas_0600,271.034482759,-21.2903225806,8.71342231705044,0.250225706375878
vphas_0601,272.068965517,-21.2903225806,9.18402706979488,-0.590965247866708
vphas_0602,273.103448276,-21.2903225806,9.64924861893891,-1.435184180268118
vphas_0603,274.137931034,-21.2903225806,10.10926614361924,-2.282341484359344
vphas_0604,275.172413793,-21.2903225806,10.56425595536473,-3.132350355146682
vphas_0605,276.206896552,-21.2903225806,11.01439162503258,-3.985126677713763
vphas_0606,277.24137931,-21.2903225806,11.45984411951931,-4.840588927320582
vphas_0607,109.248554913,-22.2580645161,235.59661676224243,-4.649450397130996
vphas_0608,110.289017341,-22.2580645161,236.04446742505445,-3.796361535557257
vphas_0609,111.329479769,-22.2580645161,236.49730103821528,-2.946129732802694
vphas_0610,112.369942197,-22.2580645161,236.95528648502673,-2.098840550253621
vphas_0611,113.410404624,-22.2580645161,237.41859539536,-1.254582284322025
vphas_0612,114.450867052,-22.2580645161,237.88740226270127,-0.413446067344182
vphas_0613,115.49132948,-22.2580645161,238.36188455101157,0.424474020122885
vphas_0614,116.531791908,-22.2580645161,238.84222279991917,1.259080841781788
vphas_0615,117.572254335,-22.2580645161,239.32860072064375,2.090274089831864
vphas_0616,118.612716763,-22.2580645161,239.82120528758233,2.917950170591993
vphas_0617,119.653179191,-22.2580645161,240.3202268174573,3.742002078703612
vphas_0618,120.693641618,-22.2580645161,240.82585904416203,4.562319275103156
vphas_0619,264.277456647,-22.2580645161,4.67036171233109,5.149571013827722
vphas_0620,265.317919075,-22.2580645161,5.1808671524886,4.332008553456086
vphas_0621,266.358381503,-22.2580645161,5.6846204970052,3.510629675909105
vphas_0622,267.398843931,-22.2580645161,6.18181797666715,2.685547538191092
vphas_0623,268.439306358,-22.2580645161,6.67265235747982,1.856871672827032
vphas_0624,269.479768786,-22.2580645161,7.15731300942412,1.024708111574445
vphas_0625,270.520231214,-22.2580645161,7.63598597956131,0.189159513676214
vphas_0626,271.560693642,-22.2580645161,8.1088540781288,-0.649674717284612
vphas_0627,272.601156069,-22.2580645161,8.57609696939402,-1.491698315173497
vphas_0628,273.641618497,-22.2580645161,9.03789127218412,-2.336818041347137
vphas_0629,274.682080925,-22.2580645161,9.49441066237173,-3.184943569973792
vphas_0630,275.722543353,-22.2580645161,9.94582598585453,-4.035987384769771
vphas_0631,276.76300578,-22.2580645161,10.39230537448733,-4.889864674141433
vphas_0632,109.88372093,-23.2258064516,236.72920251869016,-4.577309850116159
vphas_0633,110.930232558,-23.2258064516,237.17888104307374,-3.726594893412464
vphas_0634,111.976744186,-23.2258064516,237.6338163901733,-2.878899463922372
vphas_0635,113.023255814,-23.2258064516,238.09417476547907,-2.034312973400855
vphas_0636,114.069767442,-23.2258064516,238.5601252292961,-1.192927693322775
vphas_0637,115.11627907,-23.2258064516,239.03183979143773,-0.354838860146936
vphas_0638,116.162790698,-23.2258064516,239.50949349975116,0.479855216233322
vphas_0639,117.209302326,-23.2258064516,239.99326452197744,1.311053040827343
vphas_0640,118.255813953,-23.2258064516,240.48333421990148,2.138649817869321
vphas_0641,119.302325581,-23.2258064516,240.97988721795502,2.962537335864565
vphas_0642,120.348837209,-23.2258064516,241.48311145849192,3.7826038415243
vphas_0643,121.395348837,-23.2258064516,241.99319825226533,4.598733918442757
vphas_0644,263.720930233,-23.2258064516,3.57370742823236,5.06690309047711
vphas_0645,264.76744186,-23.2258064516,4.08783443884857,4.253093811338479
vphas_0646,265.813953488,-23.2258064516,4.5949871790326,3.435279923288496
vphas_0647,266.860465116,-23.2258064516,5.09535891665016,2.613579011224449
vphas_0648,267.906976744,-23.2258064516,5.58913952879074,1.788104922250083
vphas_0649,268.953488372,-23.2258064516,6.07651554401158,0.958967892740546
vphas_0650,270.0,-23.2258064516,6.55767019507388,0.126274671493824
vphas_0651,271.046511628,-23.2258064516,7.03278348078799,-0.709871360305561
vphas_0652,272.093023256,-23.2258064516,7.50203223617238,-1.549370072339542
vphas_0653,273.139534884,-23.2258064516,7.96559021022037,-2.392124471636872
vphas_0654,274.186046512,-23.2258064516,8.42362815065237,-3.238040592274517
vphas_0655,275.23255814,-23.2258064516,8.87631389511383,-4.087027388282936
vphas_0656,276.279069767,-23.2258064516,9.32381246792814,-4.93899662890702
vphas_0657,110.526315789,-24.1935483871,237.86307271658248,-4.506075600636716
vphas_0658,111.578947368,-24.1935483871,238.31464435774458,-3.658106344439297
vphas_0659,112.631578947,-24.1935483871,238.77174374990483,-2.813321558563875
vphas_0660,113.684210526,-24.1935483871,239.23453417026263,-1.971814663247629
vphas_0661,114.736842105,-24.1935483871,239.70318184103573,-1.133682058697
vphas_0662,115.789473684,-24.1935483871,240.17785600244983,-0.299023231211241
vphas_0663,116.842105263,-24.1935483871,240.65872897908258,0.532059137657428
vphas_0664,117.894736842,-24.1935483871,241.1459762389544,1.359459058911825
vphas_0665,118.947368421,-24.1935483871,241.6397764446844,2.183067120904747
vphas_0666,120.0,-24.1935483871,242.1403114959455,3.002770371158536
vphas_0667,121.052631579,-24.1935483871,242.64776656236734,3.818452195266134
vphas_0668,122.105263158,-24.1935483871,243.16233010594476,4.62999219295201
vphas_0669,263.157894737,-24.1935483871,2.47645608092658,4.980079018245638
vphas_0670,264.210526316,-24.1935483871,2.99415695066048,4.170370797040079
vphas_0671,265.263157895,-24.1935483871,3.5046667131305,3.356467408830072
vphas_0672,266.315789474,-24.1935483871,4.0081752600406,2.538490932345616
vphas_0673,267.368421053,-24.1935483871,4.50486918454,1.716559605926157
vphas_0674,268.421052632,-24.1935483871,4.9949317987712,0.890787952658359
vphas_0675,269.473684211,-24.1935483871,5.47854316235012,0.061286902715708
vphas_0676,270.526315789,-24.1935483871,5.95588012034418,-0.771836086395815
vphas_0677,271.578947368,-24.1935483871,6.42711635256709,-1.608476916507603
vphas_0678,272.631578947,-24.1935483871,6.89242242660247,-2.448534730540196
vphas_0679,273.684210526,-24.1935483871,7.35196586290501,-3.291911805190778
vphas_0680,274.736842105,-24.1935483871,7.80591120452598,-4.138513442705813
vphas_0681,275.789473684,-24.1935483871,8.25442009363137,-4.988247866475458
vphas_0682,110.442477876,-25.1612903226,238.68710801667123,-5.023747196127419
vphas_0683,111.504424779,-25.1612903226,239.13804485119724,-4.174137835668905
vphas_0684,112.566371681,-25.1612903226,239.59470169274607,-3.327834178006457
vphas_0685,113.628318584,-25.1612903226,240.05723798931618,-2.484932577122112
vphas_0686,114.690265487,-25.1612903226,240.52581620090652,-1.645532447793933
vphas_0687,115.752212389,-25.1612903226,241.00060185633833,-0.809736369459932
vphas_0688,116.814159292,-25.1612903226,241.4817636033449,0.022349806957783
vphas_0689,117.876106195,-25.1612903226,241.96947324710254,0.850616842285496
vphas_0690,118.938053097,-25.1612903226,242.46390578449538,1.674951996598386
vphas_0691,120.0,-25.1612903226,242.96523942939837,2.495238913887831
vphas_0692,121.061946903,-25.1612903226,243.4736556237321,3.311357497073368
vphas_0693,122.123893805,-25.1612903226,243.98933904166563,4.123183787443467
vphas_0694,123.185840708,-25.1612903226,244.51247758182788,4.930589841585545
vphas_0695,262.300884956,-25.1612903226,1.23595840333943,5.106553838744123
vphas_0696,263.362831858,-25.1612903226,1.76075260487517,4.300131867837515
vphas_0697,264.424778761,-25.1612903226,2.27805016762841,3.489261135988525
vphas_0698,265.486725664,-25.1612903226,2.78803969105144,2.674070477713594
vphas_0699,266.548672566,-25.1612903226,3.29090655538216,1.854684712832651
vphas_0700,267.610619469,-25.1612903226,3.78683291095464,1.031224769994018
vphas_0701,268.672566372,-25.1612903226,4.27599767564187,0.203807814756629
vphas_0702,269.734513274,-25.1612903226,4.75857654783486,-0.627452631805076
vphas_0703,270.796460177,-25.1612903226,5.23474202952732,-1.462446577225158
vphas_0704,271.85840708,-25.1612903226,5.70466345462637,-2.301067437461459
vphas_0705,272.920353982,-25.1612903226,6.16850702981543,-3.143211926559504
vphas_0706,273.982300885,-25.1612903226,6.62643588297945,-3.9887799492454
vphas_0707,275.044247788,-25.1612903226,7.07861011470096,-4.837674489262172
vphas_0708,111.428571429,-26.1290322581,239.96250253546424,-4.689436918904557
vphas_0709,112.5,-26.1290322581,240.4184925213173,-3.841770704833275
vphas_0710,113.571428571,-26.1290322581,240.88055476029504,-2.997630468454604
vphas_0711,114.642857143,-26.1290322581,241.34884754566457,-2.157118731065795
vphas_0712,115.714285714,-26.1290322581,241.82353229877089,-1.320341255315346
vphas_0713,116.785714286,-26.1290322581,242.30477360203628,-0.487407148814767
vphas_0714,117.857142857,-26.1290322581,242.79273921764707,0.341571017826225
vphas_0715,118.928571429,-26.1290322581,243.28760010486485,1.166477102804065
vphas_0716,120.0,-26.1290322581,243.78953042068346,1.987191269980486
vphas_0717,121.071428571,-26.1290322581,244.29870751695074,2.803589874904477
vphas_0718,122.142857143,-26.1290322581,244.81531192145442,3.61554534082032
vphas_0719,123.214285714,-26.1290322581,245.33952730626748,4.422926032630329
vphas_0720,262.5,-26.1290322581,0.5220207139464,4.426434649456519
vphas_0721,263.571428571,-26.1290322581,1.04626967641369,3.619074190162285
vphas_0722,264.642857143,-26.1290322581,1.56290685123962,2.807138373999191
vphas_0723,265.714285714,-26.1290322581,2.07211592412129,1.990758854016417
vphas_0724,266.785714286,-26.1290322581,2.57407743709693,1.170063223609225
vphas_0725,267.857142857,-26.1290322581,3.06896875450734,0.345175146405215
vphas_0726,268.928571429,-26.1290322581,3.5569640491335,-0.483785528189697
vphas_0727,270.0,-26.1290322581,4.03823429235757,-1.316702639445282
vphas_0728,271.071428571,-26.1290322581,4.51294726162545,-2.153463603750554
vphas_0729,272.142857143,-26.1290322581,4.98126755273092,-2.993959297883703
vphas_0730,273.214285714,-26.1290322581,5.44335660072875,-3.838083944842869
vphas_0731,274.285714286,-26.1290322581,5.89937271287257,-4.685735010239664
vphas_0732,112.432432432,-27.0967741935,241.24326607397023,-4.35499718715268
vphas_0733,113.513513514,-27.0967741935,241.704630973398,-3.509778943894303
vphas_0734,114.594594595,-27.0967741935,242.1724191879217,-2.668315903380708
vphas_0735,115.675675676,-27.0967741935,242.64678762714505,-1.830717104292886
vphas_0736,116.756756757,-27.0967741935,243.12789641067107,-0.997095003605118
vphas_0737,117.837837838,-27.0967741935,243.61590887064332,-0.167565587238405
vphas_0738,118.918918919,-27.0967741935,244.11099154517353,0.657751516106982
vphas_0739,120.0,-27.0967741935,244.61331416210825,1.478732918838333
vphas_0740,121.081081081,-27.0967741935,245.1230496120867,2.295251356217538
vphas_0741,122.162162162,-27.0967741935,245.64037390975997,3.107175566136677
vphas_0742,123.243243243,-27.0967741935,246.16546614195914,3.914370167123296
vphas_0743,124.324324324,-27.0967741935,246.69850840150846,4.71669553481005
vphas_0744,261.621621622,-27.0967741935,359.27793065258413,4.54864515727719
vphas_0745,262.702702703,-27.0967741935,359.80928842535945,3.745285619920988
vphas_0746,263.783783784,-27.0967741935,0.33273464965325,2.937086523742767
vphas_0747,264.864864865,-27.0967741935,0.84845079337967,2.124186591932212
vphas_0748,265.945945946,-27.0967741935,1.3566153033046,1.306720330836022
vphas_0749,267.027027027,-27.0967741935,1.85740354198545,0.484818153186752
vphas_0750,268.108108108,-27.0967741935,2.35098773878436,-0.341393500255748
vphas_0751,269.189189189,-27.0967741935,2.83753695367094,-1.171792040878018
vphas_0752,270.27027027,-27.0967741935,3.31721705261986,-2.00625861439703
